No,Ulasan,Label,Pelayanan,Fasilitas,Wahana,Kuliner
581,pandang alam sok refresing segar tingkat arah masuk lokasi,1,0,1,0,0
582,wisata bagus pandang indah dar masuk jalan masuk kendara pisah jalan sempit ganti masuk area wisata,0,0,1,0,0
583,wisata alam hampar sawah hijau luas segar mata udara sejuk tiket masuk murah rp wahana main kereta sawah flying fox tiket pisah ya makan murah riah enak wisata utama sumber mata air alami suka santai gubuk sawah nikmat angin sepoi sepoi pagi pas weekend siang dikit ramai parkir luas cocok libur keluarga tipis tipis,1,0,1,1,1
584,murah riah wisata,1,0,0,0,0
585,tiket wahana golong mahal,0,0,0,1,0
586,weekend ramai unjung,0,0,0,0,0
587,wisata alam murah alami,1,0,0,0,0
588,senang wisata harga tiket masuk murah bikin bahagia,1,0,1,0,0
589,tempat bagus sejuk jam siang,1,0,0,0,0
590,tempat sejuk,1,0,0,0,0
591,wisata murah riah harga tiket masuk jangkau wahana anak anak dewasa dilengkqpi sarana kuliner toilet gazebo mushola weekend libur ubtuk teduh panas hujan cari jalan beda lokasi wisata tidak macet ganti kendaaran masuk lebar akses jalan lokasi wisata,0,1,1,1,0
592,wisata desa asri cuman antri wahana sih anak rewel nunggunya,0,0,0,1,0
593,bagus refreshing kembang layan unjung toilet ruang tunggu wahana perbanya unjung terima kasih,0,0,1,0,0
594,cocok buatvhealing suasana desa makan jangkau,1,0,0,0,1
595,tempat bagus kids ramah sayang direservasi aula ayun jatra tidak tanda unjung duduk tempat dibooking tugas,0,1,1,0,0
596,tempat bagus main teduh musholla kamar mandi bersih cocok cinta alam,1,0,1,1,0
597,rekomendasi deh,1,0,0,0,0
598,pandang alami fresh,1,0,0,0,0
599,hawa nya bikin betah,1,0,0,0,0
600,cocok weekend bareng keluarga tiket masuk murah banget wahana bayar renang gratis tenant makan parkir luas,1,0,1,1,1
601,pandang sawah gunung cocok wisata keluarga toilet bersih parkir luas harga tiket masuk ribu wahana info foto ya therapi ikan gratis minus akses masuk macet an jalan tanjak harap hati bawa keluarga anak motor,0,0,1,1,0
602,murah riah tingkat ekonomi warga cuman tambah teduh lokasi makan minum,0,0,1,0,1
603,lokasi villa vanda gardenia gang masuk kiri arah vanda lumayan luas pandang bagus letak lereng tanggung welirang pandang gunung tanggung latar sawah daya tarik sendiri sedia gubuk saung tengah sawah teduh istirahat makan bekal wahana atv kereta kolam renang sayang kolam renang kotor pujasera pintu masuk jual makan ringan goreng atas kolam renang parkir mobil motor luas banget gang masuk lokasi mepet salip mobil tugas awal tiket masuk orang wahana bayar dalam,0,1,1,1,1
604,keren tempatnyaaa cocok otbon anak,1,0,1,0,0
605,hawa sejuk sejuk cocok nyantai keluarga tiket masuk murah tambah nikmat jalan jalan bikin kantong jebol,1,0,1,0,0
606,tiket masuk rp karcis mobil rp dah langit rp becak langit rp becak air rp suasana sawah segar nyaman banget,1,0,1,1,0
607,kesini weekday tiket masuk parkir mobil ribu tiket main lumayan jangkau suasana sawah sejuk,1,0,1,1,0
608,tempat ramai banget pas weekend antrinuntuk kereta sawah,0,0,0,1,0
609,enak nyaman,1,0,0,0,0
610,bagus pandang,1,0,0,0,0
611,panas kayak sawah benar,0,0,1,0,0
612,panass bawa payung rumah,0,0,1,0,0
613,kesini wajib bawa tiker ya pandang bagus sawah dingin pilih makan mending bawa bekal suasana cocok keluarga,0,0,1,0,1
614,nyaman asri alami uenak poll,1,0,0,0,0
615,suasana desa asri hijau nan subur kolam renang warung makan saung sawah harga tiket masuk nya ribu rupiah kesini wajib bawa topi arau payung panas teduh pada,0,0,1,1,1
616,teduh wisatawan nya panas,0,0,1,0,0
617,libur ramai pol nikmat tiket masuk murah akses jalan masuk wisata sempit rusak mudah elo baik akses jalan masuk wisata,0,1,1,0,0
618,nya lumayan bagus sayang tunjang jalan rusak sempit mobil papas sempit,0,0,1,0,0
619,tiket murah akses jalan rusak,0,0,1,0,0
620,pandang objek wisata wilayah trawas sebal attitude jaga parkir tidak sopan belagu bayar karcis masuk tidak karcis attitude tidak ramah parah wisata gantung sda gantung sdm sdm buruk orang recommended mending ajak keluarga main taman ghanjaran kampung brenjonk,0,1,0,0,0
621,kelola tidak sopan,0,1,0,0,0
622,tempat panas akses jalan rusak,0,0,1,0,0
623,sejuk indah wahana kantin jual baik kotor tarik,0,0,0,1,1
624,fasilitas konsep nya kotor jalan sempit bawa mobil sabar kalah simpang sempit ekstra hati parkir mobil moga depan tingkat fasilitas nya,0,0,1,0,0
625,weekend macet,0,0,1,0,0
626,kunjung minggu panas macet,0,0,1,0,0
627,libur ramai pol nikmat tiket masuk murah akses jalan masuk wisata sempit rusak mudah elo baik akses jalan masuk wisata,0,0,1,0,0
628,pandang bagus letak sawah sedia kolam renang mata air sumber cuaca panas,0,0,0,1,0
629,parkir becek buruk,0,0,1,0,0
630,akses jalan jelek sempit mobil,0,0,1,0,0
631,lumayan bagus panas gubug nya,0,0,1,0,0
632,panas,0,0,1,0,0
633,wisata bagus jual ramah kamar mandi tidak kunci bersih,0,1,1,0,0
634,bagus murah sayang akses jalan sempit batu,0,0,1,0,0
635,kurang teduh panas,0,0,1,0,0
636,mobil kondisi nya tanjak curam,0,0,1,0,0
637,tempat becek,0,0,1,0,0
638,exit buruk,0,0,1,0,0
639,tempat indah panas,0,0,1,0,0
640,puas fasilitas layan tm mahal parkir mobil area bebas parkir,0,1,1,0,0
641,admin tidak ramah,0,1,0,0,0
642,puol kesini gadibolehin belok ogah yaudah gajadi,0,1,0,0,0
643,tempat bagus sayang kelola kes tidak sopan,0,1,0,0,0
644,parkir jelek sempit buruk,0,0,1,0,0
645,kolam renang anak kotor,0,0,0,1,0
646,bagus banget cuman sayang jaga tiket tukang parkir ramah teliti,0,1,0,0,0
647,nya bagus sayang musholla,0,0,1,0,0
648,parkir mobil,0,0,1,0,0
649,parkir bagus becek,0,0,1,0,0
650,hi kak bagus banget bersih toilet tolong tingkat ya,0,0,1,0,0
651,antri banget minggu kemarin deh,0,0,0,1,0
652,masuk situ gagal masuk penuh tidak parkir jam siang,0,0,1,0,0
653,bus tidak masuk,0,0,1,0,0
654,kamar mandi air kotor tidak anjur mandi toilet,0,0,1,0,0
655,tidak recommended air kolam renang gatal air kali kotor,0,0,0,1,0
656,jaan masuk sempit,0,0,1,0,0
657,ramai antri,0,0,0,0,0
658,parkir sulit,0,0,1,0,0
659,parkir mobil,0,0,1,0,0
660,oke butuh teduh,0,0,1,0,0
661,bagus ada parkir becek,0,0,1,0,0
662,nya lumayan pas cuaca mendung cuaca pas terik panas pool,0,0,1,0,0
663,bagus natural tempat hibur rakyat all free parkir bayar hati jalan masuk sempit mobil mohon sabar turut pandu jalan,0,1,1,0,0
664,teduh,0,0,1,0,0
665,wisata alam rekomendasi nuansa alam buka wahana seru pandang alam cocok jadi background foto diposting sosmed pandang gunung sawah kolam rendam saran awas damping anak renang kolam golong bahaya kolam buat bebatuan alam lumut cidera tidak hati hati kolam air dingin panas pasuk area wisata jalan sempit mobil mpv suv ganti,0,0,1,1,0
666,kesini wajib cebur kolam cuman parkir mobil kasih tenda biar hot melotot wkwkwk,0,0,1,1,0
667,siang panas,0,0,1,0,0
668,nya asyik murah mria djangkau kalang tnga kbawah lahan parkir sulit masuk pas ramai nya main anak murah tiket wajar hrganya jaga parkir montor lbi tegas ya mlayaninya mhn dbantu motor sulit pnataanya numpuk braturan medan batu krikil sring orang trglincir roda motor dratakan drapikan the best dach namba ngecamp mnghadap area sawah moga lbi sukss mngelolah area,0,1,1,1,0
669,panas ramai kapasitas parkir tidak padah,0,0,1,0,0
670,jalan utama baik mobil,0,0,1,0,0
671,panas banget baik pandang nya bagus air segar toilet,0,0,1,0,0
672,tutup pagi pakai banget,0,0,0,0,0
673,bagus alami sayang nya batu alas kolam renang tajam,0,0,0,1,0
674,bagus pandang sayang makan tidak variatif,0,0,0,0,1
