No,Ulasan,Label,Pelayanan,Fasilitas,Wahana,Kuliner
359,"Fasilitas lengkap, cocok buat yang mau rekreasi di alam. Ada juga sepeda terbang kalo mau nyoba...  Kekurangannya cuma jalannya yang menukik dan harus hati2 banget kalo nyetir pake mobil",0,0,1,1,0
360,"Wwaahhh... buat yg suka sejuk2 pas banget. Dan hemat. ""Bahagia tidak harus mahal"" ya disini tempatnya. Murah meriah semuanya",1,0,1,0,0
361,"pemandangan sawah & gunung, dg wahana murah meriah",1,0,1,1,0
362,Wisata murah meriah,1,0,1,0,0
363,"Murah, dingin, wahana lumayan banyak",1,0,1,1,0
364,suasana yang asri dan mengingatkan tentang desa,1,0,1,0,0
365,"Hawanya sejuk,pemandangannya indah nyaman sekali untuk berwisata keluarga !",1,0,1,0,0
366,"Tempatnya indah, sejuk, dingin",1,0,1,0,0
367,"Kabarnya ini dikelola oleh Bumdes, Tidak ada pungutan parkir liar. Bayar di loket depan saja.",1,0,1,0,0
368,Bagus sih... Makanannya murah juga enak.,1,0,1,0,1
369,Wisata alam yg asri,1,0,1,0,0
370,"Datang pas pagi baru buka, dijamin suasananya masih sangat Ueeennaakkkkk untuk refreshing",1,0,1,0,0
371,Utk parkiran mobil di tolong di benahi terlebih dahulu,0,0,1,0,0
372,"Tempatnya luas,sejuk,,pokoknya nyaman buat refresing",1,0,1,0,0
373,Waduh katanya hari ini tidak terlalu ramai haduh ternyata,0,0,1,0,0
374,Cocok untuk rekreasi bersama keluarga,1,0,1,0,0
375,"bagus, sangat keren  (Asli) baguss bgtttt sejukk",1,0,1,0,0
376,"Pertama kali kesini viewnya bagus, ada wahana kereta api yg mengelilingi sebagian sawah (relnya juga diatas sawah  ) Ada sumber air kayak kolam kecil itu bisa buat main air bagi anak"".",1,0,1,1,0
377,"Wisata terjangkau dengan fasilitas oke banget. Harga ramah,,harga makanan jg tidak ngawur,rasa lumayan,parkir luas bnyk wahana permainan. Ada kolam renang jg yg gratis tnp dipunggut biaya,spot foto jg bnyk pemandangan msh natural pkknya healing keluarga termurah",1,0,1,1,1
378,Kopdar bareng teman teman KMK Komunitas Mitsubishi Kuda,1,0,1,0,0
379,"Tempatnya asri bagus sejuk bersih , cocok utk bersama keluarga dan anak"" sayang kurang lengkap dengan pemainan nya, the best pokoknya kalau bisa ditambah kolam utk anak kecil lebih enak min",1,0,1,1,0
380,"Sejuk,nyaman,tiket juga murah masih alami",1,0,1,0,0
381,"Sejuk dan masih alami, sekarang semua nya lebih bagus dengan banyak perbaikan. Cocok untuk hilang kan penat yang setiap hari nya bekerja.",1,0,1,0,0
382,Merupakan tempat wisata yg alami. Menampilkan pemandangan alam yg natural.,1,0,1,0,0
383,"sejuk dan murah, cukup 5000 rupiah",1,0,1,0,0
384,Tempat yg seru untuk membawa anak2 jalan2.. tiket masuknya murah.. tapi jalan masuk nya agak sempit dan curam,0,0,1,0,0
385,"View bagus, musholla Utara masih sederhana. Parkir Utara masih tanah, kalau habis hujan",0,0,1,0,0
386,Tmpt yg sangat2 bagus buat berlibur akhir pekan trs tiket msuknya jg murah meriah wahana bermainnya jg byk serta tiketnya terjangkau bgt blm lg spot ftonya byk n bagus2 g bakal rugi deh buat ank2 berenang jg ada,1,0,1,1,0
387,Oke banget buat wisata keluarga,1,0,1,0,0
388,"Jika ingin suasana pedesaan sangat cocok mengajak keluarga disini,selain viewnya persawahan dan pegunungan disini juga ada sumber air yang bisa dibuat renang.untuk fasilitas lumayan lengkap mulai dari kolam renang, kolam ikan, sepeda air, kincir angin, sepeda angin, kereta mini dan beberapa pujasasera yang makanannya murah dan enak.lahan parkirnya sangat luas dan akses jalannya bagus.untuk tiket murah sekali bawa mobil 4 orang cuman 20ribu sudah gratis renang.kalau naik permainan lainnya bayar lagi.untuk makanan rata2 15ribuan",1,0,1,1,1
389,"Indah, sejuk dan menyenangkan  (Asli) Asri, sejuk dan menyenangkan",1,0,1,0,0
390,"Tempat luas, murah, recommended",1,0,1,0,0
391,Murah meriah....sejuk..pemandangan luar biasa....,1,0,1,0,0
392,Simply n beauty  (Diterjemahkan oleh Google) Sederhana dan cantik,1,0,1,0,0
393,Pemandangan yang exotic nuansa pedesaan bingittt,1,0,1,0,0
394,Sangat cocok sekali untuk tempat refreshing bersama keluarga,1,0,1,0,0
395,"Tempat dg tema wisata yang sangat bagus, ramah anak, asyik utk wisata keluarga",1,0,1,0,0
396,Tempat wisata alami yg cocok buat keluarga. Tiket masuk murah meriah.,1,0,1,0,0
397,"Sejuk sekali, pas banget kesana lagi gerimis2 tipis jadi bisa ngeteh dan ngopi sambil nikmatin pemandangan sawah dan pegunungan. Rekomen bgtt",1,0,1,0,1
398,Suka dengan lokasinya,1,0,1,0,0
399,"Lumayan utk wisata keluarga, parkir lbh ditata dan areal campingnya dicari yg lbh rindang serta fasilitas penunjangnya",0,0,1,0,0
400,Lokasinya agak masuk kedalam tapi jalannya aman tidak curam Wisata ini dikelola oleh beberapa pihak baik swasta ato bumn. harga tiket masuk 5k belum termasuk permainan hanya kolam renangnya yg gratis Ada kolam renang yang campur sama ikan. Ada kereta api keliling sawah Ada sepeda dan becak terbang Ada juga terapi ikan Harga permainan antara 10k-20k Tolietnya cukup bersih Ada tenan penjual makanan dan minuman seperti foodcourt. Harga makanan dan minuman masih sangat murah. Jam tutup hanya sampai jam 5 sore karena lahan yg sangat luas termasuk ada sawah2 yg membentang jadi mungkin pengelola akan kesulitan memantau pengunjung jika dibuka sampai malam. Wisata murah cukup buat keluarga berrekrasi meskipun tanggal tua.,1,1,1,1,1
401,"Suka banget wisata di sini         ,,selain tiket yg murah meriah 5K per orang dan parkir motor 3K,di sini juga menyediakan wahana mainan yg bisa di nikmati semua umur   ,,ada kereta sawah,ada bebek sepeda,ada ayunan putar,yg biaya tiket 10K per orang untuk sekali masuk,di sini juga ada terapi ikan lo   ,,ada juga kolam berenang untuk anak2 dan dewasa dgn kedalaman 150 cm paling dalam,jangan khawatir kalau lapar dan haus,ada banyak warung didalam wisata dengan harga yg terjangkau",1,0,1,1,1
402,"seru dan harganya terjangkau, kamar mandi bersih",1,0,1,0,0
403,"Tempat wisata dengan tiket masuk yang paling murah di daerah trawas,, Hanya 5rbu udah bisa menikmati pemandian, terapi ikan dan spot foto gratis,, Banyak kantin dan wahana bermacam2 juga, Untuk makanan murah , dan wahana lain harga juga standard,, Ada foto list untuk harga wahananya dibawa. Tempat wisata yang cocok untuk berlibur di tanggal tua    Untuk kekurangannya mungkin jalan masuk ke area wisata yg kurang lebar,,",0,0,1,1,1
404,"Untuk toilet lebih di perbanyak lagi ,,,dan akses jalan keluar supaya segera di perbaiki karna kalo musim hujan bisa membuat bahaya bagi pengendara motor ...",0,0,1,0,0
405,Wisata alam n sawah yg alami sangat sarat pendidikan/ out Bond yg murah n sangat bermanfaat,1,0,1,0,0
406,"Tempatnya seru, ada banyak wahana, harga tiket juga murah",1,0,1,1,0
407,Bagus pemandangannya..cuma tinggal akses masuknya hrs diperbaiki..,0,0,1,0,0
408,"Tempat berlibur yang nyaman, dengan suasana persawahan di  pegunungan.,,  Dengan tiket masuk yang ramah di kantong....",1,0,1,0,0
409,"Tiket masuknya 5rb/orang. Berwisata ke sawah di era postmodern. Harga makanan dan minuman relatif terjangkau. Lebih disarankan ke sini pas weekday. Karena pas weekend lumayan rame.  Tadi pas ke sini, ada komunitas yang mengadakan acara gathering juga rapat kerja.",1,0,1,0,1
410,"Tiket masuk 5K, cocok buat bermain anak dan keluargs",1,0,1,0,0
411,"Tempat wisata yg ok. Akses jalannya mudah, tiket masuknya murah. Cocok bgt utk refreshing sama keluarga    kolam renangnya asri dan alami bgt, bisa nyobain banyak wahana lain jg. Saran utk yg mau kesini pas weekend datengnya agak pagi, siangan dikit ruameee polll.",0,0,1,1,0
412,Air nya suejuk...sumber alami,1,0,1,0,0
413,Sangat bagus buat memanjakan mata tempat nya.. Smga tambah rame wisata nya..,1,0,1,0,0
414,Sejuk,1,0,1,0,0
415,Untuk edukasi cucu tentang pertanian,1,0,1,0,0
416,"Cocok Untuk Wisata Keluarga Dengan Anak yang masih kecil. Ada Kolam Renang, Terapi Ikan dan Gazebo Sawah Gratis. Kuliner Terjangkau.",1,0,1,0,0
417,Bagusssss,1,0,1,1,0
418,Mantab tiket murah pelayanan ramah pemandangan bagus,1,0,1,0,0
419,"Tempat rekreasi dengan banyak wahana terutama untuk anak-anak dan keluarga cocok untuk rame-rame, ada banyak saung di tengah sawah dengan udara dan view perbukitan yang bagus. Juga ada foodcourt dengan berbagai macam makanan menu rumahan dan minuman dengan harga yang relatif murah, ada mushola dan toilet yg cukup bagus.",1,0,1,1,1
420,Wisata desa yang menawarkan beberapa permainan..,1,0,1,0,0
421,"Pertama kali kesini, penasaran yg lagi viral. Hehehe. Sengaja berangkat pagii dr sby ats sbagian review orang2 di IG kalo agak siang ruame dan sangat panas pastinya karna kan wisata sawah. Sepanjang jalur masuk banyak petugas yg mengarahkan. Area parkir juga sudah lumayan rapi meski medannya belum memadai. Tiket masuk 5000/org parkir 6000. Untuk wahana beli tiket lagi sekitar 10-25ribu per wahana. Utk terapi ikan, kolam mandi gratis. Pujasera.nya juga harganya lumayan murah, sayang kolam untuk mandinya menurut sya kurang nyaman karena campur dengan ikan   Overal lumayan bagus. Kalo kesana memang mending pagi kalo ingin nikmati semuanya tanpa antri dan panas terik heheheh",0,1,1,1,1
422,Bagus,1,1,1,1,0
423,"Masya Allah Tabarakallah...Tempatnya bagus luas ,dimanjakan dengan pemandangan gunung & hamparan sawah yg indah",1,0,1,0,0
424,"Kereta mengantri lumayan, jalan lumayan.. Tapi gang pertama masuk sempit banget",0,0,1,1,0
425,"Pemandangan indah, tidak antri, jajan tempo dulu juga ada dan bnyak wahana permainan anak.juga terdapat Gazebo di sawah untuk istirahat dan musholla ckup bwt satu keluarga kecil.   recommended pokoknya",1,0,1,1,1
426,Wisata sawah yg cocok untuk outbond anak juga cocok untuk liburan keluarga. Wahana murah meriah dan cukup menyenangkan   Banyak gazebo untuk berteduh,1,0,1,1,0
427,Tempat nya bagus..harga sesuai BPJS,1,0,1,0,0
428,Asik pokok e,1,0,0,1,0
429,"Tempat yang alami, pelayanan terbaik..",1,1,1,0,0
430,Tempatnya asik tapi klau musim panas tempatnya panas banget soaleh dipersawahan,0,0,1,0,0
431,"Wisata sawah yang dingin sejuk,asri,ada kolam renang buat bermain anak-anak,ada juga sepeda terbang,kereta kelinci jalan diatas sawah,atv,dan lainnya.",1,0,1,1,0
432,Wisata yang jos,1,0,1,0,0
433,"Sangat cocok untuk wisata keluarga, hawa sejuk, pemandangan gunung dan bbrp pilihan wahananya",1,0,1,1,0
434,"Lebih baik wisata jangan akhir pekan atau hari libur. Kalau harus hari libur, usahakan pagi-pagi atau jam 3 sore ke atas",0,0,1,0,0
435,"Belum sampe tempatnya sudah di sarankan untuk lurus aja, karna tempatnya sudah penuh. Sangat kecewa. Karna udh dr lama niat pengen kesini tp ga sampe masuk kedalamnya...",0,0,1,0,0
436,Wisata murah meriah cocok untuk keluarga,1,0,1,0,0
437,"Bagus, murah meriah",1,0,1,1,0
438,"wisata pemandangan sawah sumber gempong, merupakan salah satu wisata keluarga yang ada di mojokerto tepatnya di daerah trawas, tempat wisata ini menyuguhkan pemandangan alam sekitar mulai dari sawah perbukitan dan wahana air. tempat ini cocok ketika kita ingin mencari hawa yang lebih sejuk dan merigratissh mood. cocok ketika bawa anak kecil karena wahananya aman. kadang lebih dingin ketika kabutnya turun.",1,0,1,1,0
439,Tempatnya bagus,1,0,1,0,0
440,Wisata bagus buat refreshing,1,0,1,0,0
441,"View bagus sih cocok untuk kita yg tujuannya healing merefresh, cuman 1 eman banget gak ada tempat berteduh, pas lagi ujan . Jadi kebetulan, saya pas kesana itu ujan. Dan tempat teduhnya rada jauh jauh. Ada tempat teduh tp pasti tetep ketampes karena kan tempatnya outdoor dan sawah . Jadi angin itu kenceng . Terpaksa ngiyupnya dikamar mandi   untung pas kesana lagi sepi . Kalo rame ya gimana ya",0,0,1,0,0
442,"Tempat yg bagus.. Masih berproses dan berbenah.. Sepertinya nanti akan ada lbh banyak wahana.. Saran utk pengelola, karena wisata outdoor, akan lebih baik jika disediakan kantin / tempat berteduh/pendopo yg lebih luas agar wisatawan tidak kehujanan..",0,0,1,1,0
443,"Ini wisata yang affordable utk keluarga. Saya suka bgt sama kereta sawah sama kolam terapi ikan ( tp dingin bgt yaa). Utk kereta saran saya beli tiket nya dlu kl pas lg rame, terus ditinggal ke permainan yg lain. karena antri banget. Oiya warung nya banyak tp pengungung lbh banyak, jadi lbh baik bekel dr rumah saja. Saran saya enak lewat pandaan ke arah pabrik gudang garam, terus ke rute penanjakan via jolotundo. Jalanan relatif bagus dan bebas macet.",0,0,1,1,1
444,Tempat wisata murah tapi gak murahan,1,0,1,0,0
445,harga tiket masuk 5k untuk wahana prmainan 10k-30k...sarannya prbnyk lagi toiletnya,0,0,1,1,0
446,"Tempat wisata murah meriah dan cocok buat mengajak anak-anak dan keluarga. Untuk harga makanannya termasuk wajar bahkan murah untuk kelas tempat wisata.. Apabila mau naik wahana diharuskan untuk membeli tiket, tapi anak dibawah 5 tahun GRATIS.. Semoga terbantu dengan ulasan saya",1,0,0,1,1
447,"PARKIR LUASS, PELAYANAN RAMAH.. harga tiket masuk MURAHH",1,1,1,0,0
448,Bagus tempat nya menarik banyak wahana juga..,1,0,1,1,0
449,"(Diterjemahkan oleh Google) Tempatnya luas dan sejuk, dengan berbagai pilihan makanan khas  (Asli) Luas dan sejuk tempatnya, banyak pilihan specialties nya",1,0,1,0,1
450,Full kalau liburan..harga makanan minuman terjangkau,1,0,1,0,1
451,"Untuk tempatnya sih lumayan ya ngak jauh jauh dari jalan raya , untuk jalannya juga Ngak rusakk , dan untuk tiketnya juga ngak pakek antri panjang padahal kondisi ramai juga akan tetapi tiketnya datang langsung bayar dan itu cepet banget , lahan untuk parkiran ya luas , harga untuk tiket wahanya juga terjangkau , saran aja untuk toilletnya ditambah lagi biar antrianya ngak trlalu panjang , serta untuk wahana Bebek airnya ditambahin lagi bebeknya biar antrinya ngak trlalu panjang .",0,0,1,1,0
452,"Tempatnya sejuk, bersih dan asri... Pas banget buat referensi untuk berlibur dengan keluarga, fasilitas lengkap, menu makannya berfariasi dan harganya aman dikantong...",1,0,1,0,1
453,"View pemandangan siipppp, permainan dan makan juga murah meriah..top",1,0,1,1,1
454,Bagus,1,0,1,1,0
455,Lumayan buat referensi refreshing bareng keluarga,1,0,1,0,0
456,"Wisata keluarga yang menyenangkan, banyak wahana bermain untuk anak hingga dewasa",1,0,1,1,0
457,"Kalau ditambah gasebo di tengah sawah dan  menu makanan khas des , manteb",0,0,1,0,1
458,Tempatnya indah dan asri. Ada wahana yang dapat dinikmati dengan santai. Makanan di warungnya enak,1,0,1,1,1
459,Wisata yang sangat sejuk dan menyenangkan,1,0,1,0,0
460,Tempat refreshing kluarga yg sangat rekomended,1,0,1,0,0
461,"Tempat luas, nilai menurut saya sedang saja, akses masuk agak sulit, jalan sempit diantara permukiman warga.",0,0,1,0,0
462,Seru dan murah Bisa bawa makanan dari luar dan makan bersama keluarga menikmati pemandangan sawah dan gunung,1,0,1,0,1
463,mending pagi sih kalo kesini.. biar gag vanassss,0,0,1,0,0
464,View nya bagus Tiket msk murah Makanan nya jg murah Pokok nya ga kecewa,1,0,1,0,1
465,Ada wahana kereta api yang melewati persawahan. Sangat menarik dan cocok untuk keluarga dan anak-anak. Penataan pedagang juga cukup baik. Lokasinya cukup sejuk dengan panorama pegunungan disekelilingnya.,1,1,1,1,0
466,Tempat wisata alam yang cukup menarik. Dengan atmosfir persawahan terasiring yang sejuk. Terdapat kolam renang dengan sumber air asli pegunungan dan beberapa wahana. Cocok untuk keluarga dan anak-anak. Sekedar saran: mohon untuk meningkatkan musholla agar tidak terlalu sempit dan bercampur antara laki-laki dan perempuan. Dengan volume pengunjung di hari libur yg tinggi sudah selayaknya musholla harus lebih besar.,0,0,1,1,0
467,Banyak spot foto pedesaan... tempat asri dan sejuk,1,0,1,0,0
468,"Tempat nyaman sejuk, parkir mobil dan elf tersedia, bisa nampung 60an mobil, ratusan motor, fasilitas dan permainan banyak, tiker murmer",1,0,1,1,0
469,"Minggu, 13 Nop 22 jam 14.00-16.00 Jalur masuk keluar ada penjaga/pengatur kendaraan di bbrp titik sehingga sangat membantu. Meski jalurnya sempit berupa tanjakan/turunan. Tiket masuk 5000/org termasuk terapi ikan dan pemandian sedangkan tarif parkir mobil 6000. Area parkir luas namun mayoritas tanah, jadi klu hujan pasti becek. Sore hari nyaman karena tdk panas, udara sejuk. Terapi ikan siip....antri banyak dan lokasi mepet dengan pemandian, takut terpeleset jatuh. Sayang air pemandian tidak jernih dan banyak ikan, jadi mandi dg ikan. Gubuk dan tempat duduk tersebar. Kami sekeluarga bisa duduk2 di salah satu gubuk. Untuk menikmati alam, sawah cukup menarik. Kami juga beli oleh2 kerupuk samiler mentah 15 rb/plastik. Kerupuk samiler ini setelah digoreng ternyata enak bingitz....ada pedas dikit, kriuk poll. Recommended",0,1,1,0,1
470,Pemandangan bagus,1,0,1,0,0
471,Lembah sawah yg disulap jadi tempat wisata,1,0,1,0,0
472,"Makanan murah meriah,suasana asri dan pedesaan banget,ada kereta sawah,bebek2,pakan ikan",1,0,1,1,1
473,Cocok utk rekreasi bersama keluarga atau teman2,1,0,1,0,0
474,Gepreknya enaak,1,0,0,0,1
475,Tempatnya bagus banget. Cocok banget buat healing,1,0,1,0,0
476,tiket masuk 5rb parkir motor 3rb. tempatnya bersih dan luas. cocok untuk wisata keluarga.,1,0,1,0,0
477,Keren banget tempatnya...,1,0,1,0,0
478,Muantab dan indah tempatnya,1,0,1,0,0
479,Toilet dan tempat duduk sedikit,0,0,1,0,0
480,Asyik bgt,1,0,0,1,0
481,"Wahana rekreasi pemandangan Gunung. kereta kelinci. naik kuda poni, kolam renang, sawah,dll",1,0,0,1,0
482,Asiek keponakan aq pada suka semua,1,0,1,0,0
483,Tempat wisata yang sejuk & alami dgn view persawahan yg sangat nyaman dipandang,1,0,1,0,0
484,"Wisata dengan view pemandangan dan bukit, namun sayangnya untuk kolam renangnya masih belum ada perubahan dari pertama kali saya datang mungkin coba kolam renangnya dibuat seperti di kedung klurak biar keliatan bersih  Untuk wahana permainannya antri cukup lama banget dan panas sehingga buat anak kecil bosen",0,0,1,1,0
485,"Cukup bagus tempatnya, dan terus berbenah untuk kenyamanan pengunjung... maju terus Bumdes Ketapanrame Trawas",1,0,1,0,0
486,"worth it! harga tiket masuk 5k uda dpt pemandangan yang bagus+sejuk banget. harga tiket2 wahana jg ga terlalu mahal dan terjangkau. makanan juga ga terlalu mahalll, 18k uda dpt ayam bakar+rasanya enak",1,0,1,1,1
487,Tenang sekali kalo dibuat nongkrong,1,0,1,0,0
488,Bagus. Tempatnya nyaman,1,0,1,0,0
489,"Buat healing  liat pemandangan sawah dan gunung, buat permainan anak anak cukup murah dan terjangkau, enak pas pagi hari jam 8-10, dan jam 3-5sore, apalagi waktu mendung, syahdu sejuk",1,0,1,1,0
490,"Tempat wisata yang berada di daerah lembah , akses masuk dari arah trawas ke prigen setelah belokan vanda , ada gang sebelah kiri jalan , ada plakat dan ada hansip yg jaga juga . Kita masuk , jalan menurun mengikuti saja sampai ada loket , bayar 5000 per orang , parkir motor 3000 . Wisata yang ditawarkan yaitu sebuah hamparan sawah berlatar belakang gunung penanggungan yg eksotis , disitu juga ada wahana permainan yaitu kereta sawah(10k), prau angsa(20k),dremulen(10k), sepeda layang (15k) , kolam pemandian , kolam terapi ikan (gratis). Disitu juga banyak tempat2 duduk , gazebo yg tersebar luas  , pendopo , yang dapat digunakan sebagai tempat nongkrong/berteduh .  Ada juga warung2 yg menjual oleh2 olahan hasil kebun dan ada juga warung yg menjual berbagai makanan dan minuman . Lebih baik datang pagi2 sekitar jam 8 pagi karena tempat yang masih sepi memberikan kesan kenyamanan dan keheningan tersendiri . Jam 9 trmpat sudah mulai ramai dan pengunjung makin membludak . Sekian ,terimakasih",1,1,1,1,1
491,Kakak nya ramah ramah,1,1,0,0,0
492,"Pemandangan sawah yg hijau dan asri, tapi masih ada pengunjung yang buang sampah sembarangan",0,0,1,0,0
493,"tempatnya bagus, sejuk, timet masuk murah cuma 5k, parkir motor 3k , tiket wahana juga murah mulai 10k makanan dan minuman juga termasuk murah untuk area wisata, harga mulai 2.5k untuk gorengan dan itu pun besar2, jadi wajar lah untuk harga segitu, semoga makin berkembang",1,0,1,0,1
494,Masih alami,1,0,1,0,0
495,"Tempatnya lumayan besar, ada wahana bermain untuk anak, harga tiket masuk 5rb/org parkir mobil 6rb di lokasi ada tempat permandian air sumber,ada yang dangkal untuk anak kecil & yg agak dalam  airnya dingin, ada tempat makan dan snak2, ada gasebo2 untuk bersantai. Untuk wahana bermain kita harus bayar lagi. Suasana sejuk pemandangan sawah",1,0,1,1,1
496,Wisata murahmeria,1,0,1,0,0
497,Digapura bolak-balik 3x selalu dibilang penuh sama hansip nya,0,1,0,0,0
498,tematnya bagus dan wahananya murah2,1,0,1,1,0
499,Exit masih buruk,0,0,1,0,0
500,"Tempat ini merupakan Wisata Sawah dengan arti yang sesungguhnya yaitu berada di area persawahan penduduk setempat yang masih asri natural dengan pemandangan alam yang sangat indah dan udaranya sejuk, segar serta dingin alami. Suasananya sangat tenang, aman, nyaman dan menyenangkan dengan fasilitas yang lengkap, ada kolam ikan terapi, kolam renang alami yang airnya sangat jernih dan bersih, area berfoto dengan view yang bagus, serta fasilitas bermain yang bagus dan memadahi. Layanan baik, ramah dan menyenangkan.",1,1,1,1,0
501,"Asyik tempatnya, murah meriah  Tiket masuk hanya 5.000/orang sudah gratis terapi ikan dan bersantai disaung sawah yang jumlahnya sekitar 15an. Bisa berenang juga di air alami  Ada banyak permainan untuk anak2 dan keluarga dengan harga yg relatif terjangkau. Bebek air 20.000, kereta 10.000, ayunan 10.000. Sepeda gantung 15.000, becak gantung 20.000  Ada villa juga, kalo weekday 350.000 /kamar dan 450.000 kalo weekend  Makanan di sekitar juga terhitung murah untuk tempat wisata. Pop mie 8.000, aqua 4.000  Saran klo mau kesini pagi pagi sekali atau sore.. karena kalo siang dikit audah rame dan panas",0,0,1,1,1
502,Murah meriah.. Banyak wahana.. Pemandangan sawahnya yg menggoda bikin mata ijoo..,1,0,1,1,0
503,Penjual makanan masih sedikit toilet masih minim,0,0,1,0,1
504,"Karya wisata di daerah Ketapanrame,  Mojokerto ini merupakan Desa brilian, yang merupakan Desa binaan Bank Rakyat Indonesia RO Surabaya. Desa ini diinisiasi oleh bumdes Ketapanrame yang di support oleh Bank Rakyat Indonesia melalui program corporate social responsibility sebagai bagian dari pengembangan masyarakat.  Di area wisata ini terbagi atas tiga bagian besar yaitu area wisata kuliner, area wisata alam dan area wahana wisata. Area wisata kuliner terbagi dua yaitu area wisata yang dikelola oleh bumdes dan menyediakan makanan utama dan area yang dikelola oleh pihak UMKM binaan bumdes Ketapanrame yang saat ini berjumlah 8 toko UMKM yang menyediakan minuman dan makanan ringan. Untuk area wisata alam di sini ada wisata pemandian, kolam ikan dan area wisata agro.  Untuk area wisata wahana di sini ada aneka permainan kolam dan kereta api.  Untuk area parkir kendaraan tersedia 30 kendaraan roda empat dan seratusan lebih kendaraan roda dua. Di sini juga disediakan mushola dan toilet.",1,1,1,1,1
505,"Sangat bagus, harga sangat terjangkau untuk masuk nya 5ribu udah gratis renang, pemandangan sawah yang indah. Untuk naik wahana nya mulai 10rb, makanan dan minuman juga masih terjangkau. Cukup memuaskan, semoga lebih diperindah lagi dan ditambah wahana lainnya",1,0,1,1,1
506,Tempat wisata keluarga paling rekomendasi...tiket terjangkau...trus bisa belanja sayuran lansung dari petani,1,0,1,0,0
507,"Wisata alam yang cocok untuk keluarga  ,keluarga besar  atau teman 2 dengan harga yang terjangkau Sdh bisa menikmati alam dan bermain",1,0,1,1,0
508,"Tempat nya luas, makanan nya berupa pujasera umkm gtu terbatas duduk nya, suasana disana sejuk segar meskipun lagi rame. Untuk harga 2 org abis sekitar 150rb udah termasuk makan minum, 3 wahana permainan, parkir, harga tiket masuk",0,0,1,1,1
509,Bagus dan banyak wahana. Tertarik untuk naik kereta mengelilingi sawah,1,0,0,1,0
510,Cukup good buat healing.,1,0,1,0,0
511,"Sangat bagus sekali dengan nuansa khas pedesaan ,persawahan dan pegunungan .. dan wajib datang kembali",1,0,1,0,0
512,Mantab .. banyak area bermain .. luas sekali ..,1,0,0,1,0
513,"Akses jalannya sempit, sy daoat hadiah beret di kanan dan kiri karena selipan dengan mobil keluar. Harusnya memang kl parkiran penuh, mobil yg mau masuk di stop aja. Jgn sdh penuh dimasukkan aja",0,0,1,0,0
514,Jangan pernah kesini kalo mobil kalian pengen aman. Jalan sempit bettt cok mobil gue langsung beret kanan kiri mana mobil baru beli cok,0,0,1,0,0
515,"rawon iga sumber gempong, cobain unik rasanya mantap",1,0,0,0,1
516,Lingkungan alam yang menakjubkan,1,0,1,0,0
517,"Keren sih sawah dijadiin tempat wisata. Dan juga fasilitasnya juga lumayan banget dengan tiket masuk yang sangat murah. Kamar mandi juga bersih saat saya kesana, karyawan pengelolanya juga ramah ramah banget..",1,1,1,0,0
518,"Tempat nya sejuuk, cocok buat wisata keluarga, mungkin bisa di tambah gubuk""nya lagi, semangat berbenahnya  ",0,0,1,0,0
519,"Mantab, apalagi terapi ikannya",1,0,1,0,0
520,Tempat nya nyaman..,1,0,1,0,0
521,"rute masuk terlalu sempit, sehingga kuota masuk ke tempat ini di batasi",0,1,1,0,0
522,"Cocok untuk wisata keluarga Healing jadi lebih seru di wisata sumber gempong, kec. Trawas, kab. Mojokerto",1,0,1,0,0
523,"Alhamdulillah sudah hilang rasa penasaran kami. Bersama istri sudah kesana. Penataan sawah untuk wisata sudah lumayan bagus. Pondok2 ( tempat istirahat/gazebo/gubug ) sudah lumayan banyak. Kalau kesana dtidak perlu bawa uang yg banyak meskipun arena  bermain ( kereta mini, becak udara, dll berbayar semua sebagaimana wisata di kota lain , tetapi relatif masih harga yg wajar ). Kalau kamu ingin beli jajan, minuman, makan, bakso dll kamu harus naik lagi. Demikian juga kalau kamu akan sholat ya harus naik lagi melewati kolam renang ( berbayar ??? ) yang airnya ( semoga lain waktu bisa kelihatan jernih ) , menjadikan kami tidak jadi renang ( kuatir saja entar sakit ) . Hobby keluarga kami kalau ditempat wisata selalu mencari tempat yg ada kolam renangnya baru selfi2. Nah cukup sekian pengalaman perdana,  cukup 1 kali sudah puas.( entah nanti kalau kolam renangnya lebih bersih baru kesana lagi ).",0,0,1,1,1
524,"Lokasi wisata yang terletak di daerah Trawas, Mojokerto, dikenakan tiket masuk per orang 5000 rupiah, dan bagi yang naik sepeda motor dikenakan biaya parkir 3000 rupiah, sedangkan untuk mobil 5000 rupiah, fasilitas hiburan lumayan lengkap, bisa buat berenang, berkuda, maupun memakai kendaraan ATV ( namun ada tambahan biaya bagi pengunjung yang ingin mencobanya ), tempat wisata ini pemandangannya dikelilingi oleh sawah dengan latar belakang gunung, tempat ini ramai pengunjung pada waktu akhir pekan, tersedia tempat untuk membeli makanan maupun minuman dan toilet, akan tetapi jika kesini tolong jagalah kebersihan, karena pada waktu kesini, saya melihat banyak pengunjung yang suka buang sampah sembarangan, sehingga terlihat banyak sampah yang berserakan.",0,1,1,1,1
525,"Bagus, sejuk udaranya, ada mushola, harga makanannya juga terjangkau",1,0,1,0,1
526,Bagus dan indah ,1,0,1,0,0
527,"Wisata baru, kolam renang alam, naik kereta untuk anak2, naik kuda, masih dalam taraf pengembangan. Bagus juga buat selfie.  Tiket masuk rp. 5.000 per orang saat ini.",1,0,1,1,0
